dataset,classifier,param,param value,n-folds,acc_mean,prec_mean,rec_mean,f1_mean
diabetes,RandomForest,n_estimators,200,5,0.762890625,0.7407213750993449,0.7239746268656717,0.7303080458800763
diabetes,RandomForest,n_estimators,200,6,0.7606770833333334,0.7387471856647245,0.7195910447761195,0.7265198704595783
diabetes,RandomForest,n_estimators,200,7,0.762109375,0.740194396830255,0.7218164179104478,0.728580613849387
diabetes,RandomForest,n_estimators,200,8,0.764453125,0.7432383979739632,0.7235298507462687,0.7307011729528701
diabetes,RandomForest,n_estimators,200,9,0.7645833333333333,0.7427247515004314,0.7257940298507463,0.7322084712567611
diabetes,RandomForest,n_estimators,300,2,0.7605468750000001,0.7385029710909781,0.7196641791044776,0.7264994099291642
diabetes,RandomForest,n_estimators,300,3,0.7658854166666667,0.7453247005631745,0.7242835820895521,0.731769503156831
diabetes,RandomForest,n_estimators,300,4,0.76484375,0.7436552488689969,0.7243492537313433,0.7313922054788653
diabetes,RandomForest,n_estimators,300,5,0.7639322916666667,0.7425771665293723,0.7231298507462687,0.7301807654220763
diabetes,RandomForest,n_estimators,300,6,0.7653645833333333,0.7436232930443203,0.7266537313432836,0.7330696570064741
diabetes,RandomForest,n_estimators,300,7,0.7609374999999999,0.7388738810148217,0.7202238805970149,0.7270356930207829
diabetes,RandomForest,n_estimators,300,8,0.764453125,0.7429125324540805,0.7247417910447761,0.7314730089282184
diabetes,RandomForest,n_estimators,300,9,0.7640625000000001,0.742568169579175,0.7240955223880595,0.7308936722798933
diabetes,RandomForest,n_estimators,400,2,0.7559895833333334,0.734014049791124,0.7120089552238806,0.7193670457906822
diabetes,RandomForest,n_estimators,400,3,0.7575520833333333,0.7345740122091071,0.7179701492537315,0.7241095356581062
diabetes,RandomForest,n_estimators,400,4,0.76171875,0.7394871415254964,0.7222089552238805,0.7286276548841137
diabetes,RandomForest,n_estimators,400,5,0.7654947916666666,0.7438503766014176,0.7267537313432836,0.733220636745725
diabetes,RandomForest,n_estimators,400,6,0.7644531250000001,0.7428565917687526,0.7247417910447761,0.731482126222071
diabetes,RandomForest,n_estimators,400,7,0.7647135416666667,0.7429902100386249,0.725634328358209,0.7321612148910059
diabetes,RandomForest,n_estimators,400,8,0.7651041666666666,0.7437134779793698,0.7254149253731345,0.7321822080702413
diabetes,RandomForest,n_estimators,400,9,0.7626302083333333,0.7408372503213407,0.722389552238806,0.7291762637023815
diabetes,RandomForest,n_estimators,500,2,0.7572916666666666,0.7345363359097382,0.7173373134328358,0.7236120023867919
diabetes,RandomForest,n_estimators,500,3,0.7592447916666667,0.7365832933619717,0.7193567164179105,0.7257422160244769
diabetes,RandomForest,n_estimators,500,4,0.7643229166666666,0.7433523260987261,0.7226507462686567,0.730056305026273
diabetes,RandomForest,n_estimators,500,5,0.7591145833333334,0.7366015806965727,0.7187373134328358,0.7252756196639777
diabetes,RandomForest,n_estimators,500,6,0.76484375,0.7433187874254761,0.7253014925373134,0.7320008720568966
diabetes,RandomForest,n_estimators,500,7,0.7630208333333334,0.7409324476209234,0.7239014925373135,0.7303091587294188
diabetes,RandomForest,n_estimators,500,8,0.7631510416666667,0.7409432513675032,0.7246940298507464,0.7308692730927333
diabetes,RandomForest,n_estimators,500,9,0.7658854166666667,0.7446728167210972,0.7260149253731343,0.7329224845053084
diabetes,RandomForest,max_features,0.2,2,0.7247395833333333,0.699656112515566,0.6620388059701493,0.6697622795343474
diabetes,RandomForest,max_features,0.2,3,0.731640625,0.7082193203712092,0.6717537313432836,0.6800768920657648
diabetes,RandomForest,max_features,0.2,4,0.7286458333333334,0.704740990608293,0.6669432835820895,0.6748814155780977
diabetes,RandomForest,max_features,0.2,5,0.7287760416666667,0.7038244030710709,0.6697268656716419,0.6776758486065508
diabetes,RandomForest,max_features,0.2,6,0.7290364583333334,0.7052950041050712,0.6678492537313433,0.6758939325252487
diabetes,RandomForest,max_features,0.2,7,0.7320312499999999,0.7089471336029309,0.6719671641791044,0.6801850211068812
diabetes,RandomForest,max_features,0.2,8,0.7329427083333333,0.7104792558647223,0.672320895522388,0.6807771373750909
diabetes,RandomForest,max_features,0.2,9,0.7282552083333333,0.7042331553776565,0.6672492537313433,0.6752960356320723
diabetes,RandomForest,max_features,0.5,2,0.7442708333333333,0.7204568530578913,0.6972089552238806,0.7044759156476201
diabetes,RandomForest,max_features,0.5,3,0.7440104166666666,0.7201642782331996,0.6955373134328358,0.703129702616011
diabetes,RandomForest,max_features,0.5,4,0.7436197916666666,0.7202486945717254,0.6938522388059701,0.7018137371504334
diabetes,RandomForest,max_features,0.5,5,0.7510416666666667,0.7299714469577574,0.7013701492537312,0.7098684427300297
diabetes,RandomForest,max_features,0.5,6,0.7423177083333334,0.7189813087839708,0.6912940298507462,0.6993202870923816
diabetes,RandomForest,max_features,0.5,7,0.7433593749999999,0.7195311285606596,0.6949507462686568,0.702581423598744
diabetes,RandomForest,max_features,0.5,8,0.7479166666666666,0.7249391967062165,0.7005283582089553,0.7082386791519415
diabetes,RandomForest,max_features,0.5,9,0.7475260416666667,0.7245147071753655,0.699189552238806,0.7070474174940024
diabetes,RandomForest,max_features,0.9,2,0.7372395833333333,0.7128884565845646,0.686441791044776,0.6939178229023376
diabetes,RandomForest,max_features,0.9,3,0.7394531249999999,0.7148200291813928,0.6897865671641792,0.6973740184549221
diabetes,RandomForest,max_features,0.9,4,0.7385416666666667,0.7132478056920964,0.6901253731343284,0.6973110630392223
diabetes,RandomForest,max_features,0.9,5,0.74921875,0.7265421877218603,0.7020477611940297,0.7098738464340651
diabetes,RandomForest,max_features,0.9,6,0.7486979166666667,0.7261754981158528,0.7003492537313434,0.7083672509034169
diabetes,RandomForest,max_features,0.9,7,0.7424479166666667,0.7178251087124703,0.695289552238806,0.7025164057265462
diabetes,RandomForest,max_features,0.9,8,0.7415364583333334,0.7170060068855542,0.6934641791044776,0.700719965846724
diabetes,RandomForest,max_features,0.9,9,0.7498697916666666,0.7261996092328131,0.7059238805970149,0.7128763998193837
diabetes,RandomForest,max_features,1.0,2,0.7381510416666667,0.7135703188744339,0.6874014925373133,0.6948604743353912
diabetes,RandomForest,max_features,1.0,3,0.7408854166666666,0.71571166528847,0.6946089552238807,0.7014585132282368
diabetes,RandomForest,max_features,1.0,4,0.7479166666666668,0.7249777212997415,0.7007880597014926,0.7084584763547086
diabetes,RandomForest,max_features,1.0,5,0.74453125,0.7200488949417021,0.6987940298507462,0.7058516999880298
diabetes,RandomForest,max_features,1.0,6,0.74375,0.7188034554574155,0.6992328358208956,0.7058976432940812
diabetes,RandomForest,max_features,1.0,7,0.7446614583333333,0.7206215084378877,0.6975955223880598,0.7049003496396823
diabetes,RandomForest,max_features,1.0,8,0.7416666666666667,0.7177194366380557,0.6916597014925372,0.6994766187084392
diabetes,RandomForest,max_features,1.0,9,0.7489583333333334,0.7258328201954181,0.7027134328358209,0.7101779752736284
diabetes,RandomForest,bootstrap,True,2,0.7329427083333334,0.7070636314694021,0.6820164179104478,0.6892182863991192
diabetes,RandomForest,bootstrap,True,3,0.7427083333333333,0.7207791836066391,0.6882179104477614,0.6969295414664682
diabetes,RandomForest,bootstrap,True,4,0.7488281250000001,0.727689004145256,0.6971597014925373,0.7059644660779639
diabetes,RandomForest,bootstrap,True,5,0.7404947916666667,0.7171572433608512,0.6877298507462688,0.696042201103942
diabetes,RandomForest,bootstrap,True,6,0.7484375,0.7269305456171674,0.6975522388059701,0.7061347051095113
diabetes,RandomForest,bootstrap,True,7,0.7424479166666667,0.7204201821042324,0.6882776119402986,0.6969684547021366
diabetes,RandomForest,bootstrap,True,8,0.7493489583333334,0.728315990511907,0.6979059701492537,0.7066827819669634
diabetes,RandomForest,bootstrap,True,9,0.74453125,0.7215421386169482,0.6942059701492538,0.70232728738497
diabetes,RandomForest,bootstrap,False,2,0.7384114583333334,0.7136921355574575,0.6891597014925374,0.6965343778011379
diabetes,RandomForest,bootstrap,False,3,0.7393229166666667,0.7141718338029354,0.6914179104477612,0.6984570353673358
diabetes,RandomForest,bootstrap,False,4,0.73984375,0.7147384184986253,0.6921641791044777,0.6993574503495916
diabetes,RandomForest,bootstrap,False,5,0.7481770833333333,0.7251877719809894,0.7009880597014926,0.7087200276097896
diabetes,RandomForest,bootstrap,False,6,0.7445312499999999,0.7207381087953824,0.6965432835820896,0.7041999629729437
diabetes,RandomForest,bootstrap,False,7,0.7442708333333333,0.720631022553348,0.6955641791044777,0.7032198692290239
diabetes,RandomForest,bootstrap,False,8,0.7428385416666666,0.7186927912943044,0.6942910447761195,0.7018365330618234
diabetes,RandomForest,bootstrap,False,9,0.7436197916666667,0.7193869515177044,0.6959298507462688,0.7033962657420998
diabetes,AdaBoost,n_estimators,1,2,0.6914062500000001,0.6607814475108833,0.6615432835820896,0.6609464002364567
diabetes,AdaBoost,n_estimators,1,3,0.69296875,0.661881296880946,0.6610119402985075,0.6612303688208777
diabetes,AdaBoost,n_estimators,1,4,0.7,0.6707808458169094,0.6719522388059702,0.6711716843947776
diabetes,AdaBoost,n_estimators,1,5,0.7087239583333333,0.6794330604765249,0.678479104477612,0.6787673834306458
diabetes,AdaBoost,n_estimators,1,6,0.6963541666666667,0.6663614277951335,0.6670746268656715,0.6666575408876779
diabetes,AdaBoost,n_estimators,1,7,0.7028645833333333,0.6736504481570704,0.6743253731343284,0.6737986110675149
diabetes,AdaBoost,n_estimators,1,8,0.7029947916666667,0.673422032275725,0.6728671641791045,0.6729552048513499
diabetes,AdaBoost,n_estimators,1,9,0.7005208333333333,0.6705939100877527,0.6707940298507463,0.6705869512093926
